day, name, clicks
2022-09-01,Dan Shannon,693
2022-09-01,Lucille OConnor,275
2022-09-01,Ricardo Alvarez,349
2022-09-02,Trinity Pena,173
2022-09-02,Dan Shannon,305
2022-09-02,Cecily Pham,651
2022-09-02,Carlo Caldwell,934
2022-09-02,Brendan Copeland,475
2022-09-02,Ricardo Alvarez,200
2022-09-02,Ismail Harmon,374
2022-09-02,Theo Bonner,134
2022-09-02,Leighton Austin,728
2022-09-02,Oakley Sosa,510
2022-09-02,Francesca Dotson,186
2022-09-02,Lorna Hodges,152
2022-09-02,Hector Jacobs,304
2022-09-02,Safa Lamb,998
2022-09-02,Christian Knight,753
2022-09-03,Elise Hodge,971
2022-09-03,Lucille OConnor,893
2022-09-03,Cecily Pham,196
2022-09-03,Christian Knight,20
2022-09-03,Minnie Combs,581
2022-09-03,Carlo Caldwell,134
2022-09-03,Theo Bonner,301
2022-09-03,Marina Nguyen,258
2022-09-03,Trinity Pena,241
2022-09-03,Lorna Hodges,28
2022-09-03,Lukas Pineda,86
2022-09-03,Dan Shannon,546
2022-09-03,Safa Lamb,869
2022-09-03,Darren Zimmerman,418
2022-09-03,Francesca Dotson,886
2022-09-03,Guy Kemp,194
2022-09-03,Jared Carrillo,541
2022-09-03,Leo Alexander,148
2022-09-03,Mollie Frank,504
2022-09-03,Oakley Sosa,402
2022-09-04,Hector Jacobs,375
2022-09-04,Ismail Harmon,209
2022-09-04,Dan Shannon,281
2022-09-04,Minnie Combs,529
2022-09-04,Brendan Copeland,353
2022-09-04,Trinity Pena,651
2022-09-04,Lorna Hodges,402
2022-09-04,Lucille OConnor,842
2022-09-04,Yasin Rowland,826
2022-09-04,Myrtle Ali,708
2022-09-04,Lukas Pineda,121
2022-09-04,Theo Bonner,608
2022-09-04,Allan Kaufman,377
2022-09-04,Leighton Austin,869
2022-09-04,Marina Nguyen,808
2022-09-04,Francesca Dotson,873
2022-09-04,Oakley Sosa,39
2022-09-04,Abel Valdez,449
2022-09-05,Hector Jacobs,731
2022-09-05,Francesca Dotson,446
2022-09-05,Abel Valdez,527
2022-09-05,Lukas Pineda,334
2022-09-05,Leighton Austin,777
2022-09-05,Marina Nguyen,220
2022-09-05,Darren Zimmerman,931
2022-09-05,Theo Bonner,420
2022-09-05,Safa Lamb,667
2022-09-05,Carlo Caldwell,356
2022-09-05,Myrtle Ali,29
2022-09-05,Leo Alexander,66
2022-09-05,Ricardo Alvarez,256
2022-09-05,Lucille OConnor,262
2022-09-05,Dan Shannon,536
2022-09-05,Guy Kemp,26
2022-09-05,Yasin Rowland,160
2022-09-05,Allan Kaufman,83
2022-09-06,Theo Bonner,15
2022-09-06,Minnie Combs,66
2022-09-06,Brendan Copeland,266
2022-09-06,Lucille OConnor,767
2022-09-06,Ismail Harmon,852
2022-09-06,Jared Carrillo,722
2022-09-06,Cecily Pham,278
2022-09-06,Dan Shannon,114
2022-09-06,Darren Zimmerman,579
2022-09-06,Trinity Pena,931
2022-09-06,Guy Kemp,350
2022-09-06,Elise Hodge,410
2022-09-06,Mollie Frank,377
2022-09-06,Leo Alexander,751
2022-09-06,Allan Kaufman,762
2022-09-06,Christian Knight,181
2022-09-06,Leighton Austin,114
2022-09-07,Brendan Copeland,882
2022-09-07,Yasin Rowland,772
2022-09-07,Minnie Combs,785
2022-09-07,Myrtle Ali,315
2022-09-07,Ismail Harmon,344
2022-09-07,Mollie Frank,167
2022-09-07,Leighton Austin,266
2022-09-07,Trinity Pena,99
2022-09-07,Guy Kemp,681
2022-09-07,Stacey Myers,686
2022-09-07,Ricardo Alvarez,13
2022-09-07,Dan Shannon,765
2022-09-07,Lukas Pineda,291
2022-09-07,Abel Valdez,70
2022-09-08,Ricardo Alvarez,399
2022-09-08,Theo Bonner,814
2022-09-08,Safa Lamb,497
2022-09-08,Mollie Frank,841
2022-09-08,Christian Knight,581
2022-09-08,Myrtle Ali,313
2022-09-08,Carlo Caldwell,754
2022-09-08,Leo Alexander,63
2022-09-08,Stacey Myers,351
2022-09-08,Marina Nguyen,556
2022-09-08,Lorna Hodges,414
2022-09-08,Abel Valdez,416
2022-09-08,Elise Hodge,975
2022-09-08,Darren Zimmerman,516
2022-09-08,Guy Kemp,988
2022-09-08,Leighton Austin,368
2022-09-08,Cecily Pham,966
2022-09-09,Safa Lamb,382
2022-09-09,Lucille OConnor,606
2022-09-09,Lukas Pineda,423
2022-09-09,Leo Alexander,494
2022-09-09,Abel Valdez,87
2022-09-09,Hector Jacobs,782
2022-09-09,Trinity Pena,387
2022-09-09,Lorna Hodges,328
2022-09-09,Carlo Caldwell,547
2022-09-09,Guy Kemp,465
2022-09-09,Myrtle Ali,969
2022-09-09,Stacey Myers,327
2022-09-09,Elise Hodge,384
2022-09-09,Ismail Harmon,678
2022-09-09,Oakley Sosa,597
2022-09-10,Leighton Austin,808
2022-09-10,Allan Kaufman,272
2022-09-10,Abel Valdez,279
2022-09-10,Oakley Sosa,91
2022-09-10,Mollie Frank,643
2022-09-10,Lukas Pineda,990
2022-09-10,Darren Zimmerman,257
2022-09-10,Theo Bonner,343
2022-09-10,Yasin Rowland,768
2022-09-10,Marina Nguyen,994
2022-09-10,Christian Knight,496
2022-09-10,Lucille OConnor,861
2022-09-10,Brendan Copeland,955
2022-09-11,Dan Shannon,420
2022-09-11,Christian Knight,769
2022-09-11,Marina Nguyen,686
2022-09-11,Lorna Hodges,734
2022-09-11,Oakley Sosa,529
2022-09-11,Brendan Copeland,712
2022-09-11,Minnie Combs,951
2022-09-11,Myrtle Ali,79
2022-09-11,Safa Lamb,949
2022-09-11,Trinity Pena,928
2022-09-11,Guy Kemp,737
2022-09-11,Leighton Austin,750
2022-09-11,Carlo Caldwell,566
2022-09-11,Yasin Rowland,380
2022-09-11,Ricardo Alvarez,537
2022-09-12,Stacey Myers,962
2022-09-12,Leo Alexander,806
2022-09-12,Darren Zimmerman,251
2022-09-12,Myrtle Ali,967
2022-09-12,Leighton Austin,693
2022-09-12,Ismail Harmon,206
2022-09-12,Francesca Dotson,106
2022-09-12,Cecily Pham,517
2022-09-12,Lucille OConnor,706
2022-09-12,Abel Valdez,841
2022-09-12,Minnie Combs,889
2022-09-12,Dan Shannon,903
2022-09-12,Lorna Hodges,86
2022-09-12,Brendan Copeland,84
2022-09-12,Jared Carrillo,918
2022-09-12,Oakley Sosa,896
2022-09-13,Lukas Pineda,334
2022-09-13,Brendan Copeland,841
2022-09-13,Safa Lamb,990
2022-09-13,Darren Zimmerman,672
2022-09-13,Stacey Myers,971
2022-09-13,Francesca Dotson,736
2022-09-13,Elise Hodge,130
2022-09-13,Lucille OConnor,422
2022-09-13,Cecily Pham,592
2022-09-13,Myrtle Ali,357
2022-09-14,Allan Kaufman,254
2022-09-14,Oakley Sosa,536
2022-09-14,Marina Nguyen,85
2022-09-14,Ismail Harmon,433
2022-09-14,Stacey Myers,971
2022-09-14,Trinity Pena,679
2022-09-14,Jared Carrillo,864
2022-09-14,Darren Zimmerman,446
2022-09-14,Lucille OConnor,596
2022-09-14,Myrtle Ali,372
2022-09-14,Lorna Hodges,414
2022-09-14,Lukas Pineda,997
2022-09-14,Carlo Caldwell,142
2022-09-14,Mollie Frank,373
2022-09-14,Theo Bonner,724
2022-09-14,Elise Hodge,431
2022-09-15,Allan Kaufman,319
2022-09-15,Christian Knight,756
2022-09-15,Dan Shannon,408
2022-09-15,Elise Hodge,462
2022-09-15,Theo Bonner,704
2022-09-15,Lukas Pineda,595
2022-09-15,Oakley Sosa,518
2022-09-15,Lorna Hodges,415
2022-09-15,Leo Alexander,668
2022-09-15,Ismail Harmon,771
2022-09-15,Guy Kemp,961
2022-09-15,Yasin Rowland,631
2022-09-15,Jared Carrillo,232
2022-09-15,Trinity Pena,84
2022-09-16,Theo Bonner,247
2022-09-16,Leo Alexander,952
2022-09-16,Minnie Combs,903
2022-09-16,Hector Jacobs,441
2022-09-16,Leighton Austin,686
2022-09-16,Brendan Copeland,611
2022-09-16,Jared Carrillo,183
2022-09-16,Lorna Hodges,520
2022-09-16,Safa Lamb,34
2022-09-16,Marina Nguyen,597
2022-09-16,Cecily Pham,309
2022-09-16,Ricardo Alvarez,607
2022-09-17,Lucille OConnor,402
2022-09-17,Theo Bonner,992
2022-09-17,Francesca Dotson,274
2022-09-17,Brendan Copeland,538
2022-09-17,Allan Kaufman,450
2022-09-17,Yasin Rowland,340
2022-09-17,Hector Jacobs,178
2022-09-17,Guy Kemp,93
2022-09-17,Cecily Pham,577
2022-09-17,Christian Knight,637
2022-09-17,Safa Lamb,456
2022-09-17,Carlo Caldwell,125
2022-09-17,Oakley Sosa,910
2022-09-18,Theo Bonner,920
2022-09-18,Marina Nguyen,813
2022-09-18,Leighton Austin,282
2022-09-18,Lukas Pineda,673
2022-09-18,Safa Lamb,467
2022-09-18,Yasin Rowland,555
2022-09-18,Mollie Frank,572
2022-09-18,Ismail Harmon,77
2022-09-18,Minnie Combs,244
2022-09-18,Leo Alexander,148
2022-09-18,Francesca Dotson,537
2022-09-18,Cecily Pham,661
2022-09-19,Carlo Caldwell,196
2022-09-19,Oakley Sosa,302
2022-09-19,Ismail Harmon,264
2022-09-19,Myrtle Ali,366
2022-09-19,Allan Kaufman,490
2022-09-19,Guy Kemp,240
2022-09-19,Abel Valdez,693
2022-09-19,Cecily Pham,81
2022-09-19,Ricardo Alvarez,378
2022-09-19,Hector Jacobs,371
2022-09-19,Christian Knight,133
2022-09-19,Elise Hodge,251
2022-09-19,Trinity Pena,739
2022-09-19,Mollie Frank,450
2022-09-19,Darren Zimmerman,706
2022-09-20,Ismail Harmon,379
2022-09-20,Lucille OConnor,488
2022-09-20,Jared Carrillo,653
2022-09-20,Ricardo Alvarez,58
2022-09-20,Guy Kemp,250
2022-09-20,Christian Knight,4
2022-09-20,Mollie Frank,691
2022-09-20,Lukas Pineda,376
2022-09-20,Brendan Copeland,532
2022-09-20,Cecily Pham,121
2022-09-20,Darren Zimmerman,539
2022-09-20,Oakley Sosa,840
2022-09-20,Stacey Myers,207
2022-09-20,Lorna Hodges,375
2022-09-20,Abel Valdez,368
2022-09-20,Myrtle Ali,577
2022-09-21,Stacey Myers,11
2022-09-21,Jared Carrillo,413
2022-09-21,Lukas Pineda,399
2022-09-21,Dan Shannon,398
2022-09-21,Leo Alexander,180
2022-09-21,Abel Valdez,656
2022-09-21,Marina Nguyen,207
2022-09-21,Carlo Caldwell,485
2022-09-21,Allan Kaufman,302
2022-09-21,Ricardo Alvarez,229
2022-09-21,Theo Bonner,340
2022-09-21,Elise Hodge,594
2022-09-21,Safa Lamb,225
2022-09-21,Leighton Austin,571
2022-09-21,Darren Zimmerman,711
2022-09-21,Oakley Sosa,899
2022-09-21,Trinity Pena,418
2022-09-21,Yasin Rowland,615
2022-09-21,Hector Jacobs,718
2022-09-21,Christian Knight,470
2022-09-22,Ismail Harmon,806
2022-09-22,Christian Knight,355
2022-09-22,Lorna Hodges,957
2022-09-22,Cecily Pham,929
2022-09-22,Trinity Pena,540
2022-09-22,Carlo Caldwell,108
2022-09-22,Theo Bonner,320
2022-09-22,Ricardo Alvarez,202
2022-09-22,Mollie Frank,111
2022-09-22,Hector Jacobs,133
2022-09-22,Guy Kemp,258
2022-09-22,Lukas Pineda,676
2022-09-22,Dan Shannon,38
2022-09-22,Oakley Sosa,48
2022-09-22,Jared Carrillo,396
2022-09-22,Lucille OConnor,700
2022-09-22,Yasin Rowland,572
2022-09-22,Minnie Combs,676
2022-09-22,Elise Hodge,324
2022-09-22,Safa Lamb,20
2022-09-22,Allan Kaufman,864
2022-09-23,Yasin Rowland,946
2022-09-23,Brendan Copeland,946
2022-09-23,Stacey Myers,346
2022-09-23,Francesca Dotson,63
2022-09-23,Hector Jacobs,63
2022-09-23,Myrtle Ali,386
2022-09-23,Safa Lamb,457
2022-09-23,Marina Nguyen,292
2022-09-23,Cecily Pham,344
2022-09-23,Lucille OConnor,603
2022-09-23,Allan Kaufman,482
2022-09-23,Carlo Caldwell,149
2022-09-23,Jared Carrillo,79
2022-09-23,Christian Knight,95
2022-09-23,Lukas Pineda,584
2022-09-23,Theo Bonner,843
2022-09-23,Dan Shannon,505
2022-09-23,Elise Hodge,489
2022-09-23,Minnie Combs,938
2022-09-23,Mollie Frank,873
2022-09-23,Leighton Austin,424
2022-09-23,Guy Kemp,967
2022-09-24,Ismail Harmon,8
2022-09-24,Lucille OConnor,668
2022-09-24,Yasin Rowland,898
2022-09-24,Carlo Caldwell,526
2022-09-24,Marina Nguyen,588
2022-09-24,Jared Carrillo,271
2022-09-24,Lukas Pineda,914
2022-09-24,Ricardo Alvarez,502
2022-09-24,Allan Kaufman,131
2022-09-24,Francesca Dotson,841
2022-09-24,Oakley Sosa,989
2022-09-24,Brendan Copeland,914
2022-09-24,Guy Kemp,393
2022-09-24,Darren Zimmerman,357
2022-09-24,Safa Lamb,597
2022-09-24,Abel Valdez,651
2022-09-24,Leighton Austin,324
2022-09-24,Theo Bonner,600
2022-09-25,Ricardo Alvarez,668
2022-09-25,Allan Kaufman,833
2022-09-25,Lucille OConnor,733
2022-09-25,Guy Kemp,118
2022-09-25,Hector Jacobs,455
2022-09-25,Darren Zimmerman,839
2022-09-25,Stacey Myers,882
2022-09-25,Trinity Pena,236
2022-09-25,Oakley Sosa,912
2022-09-25,Lorna Hodges,976
2022-09-25,Leo Alexander,830
2022-09-25,Lukas Pineda,365
2022-09-25,Mollie Frank,516
2022-09-25,Brendan Copeland,851
2022-09-25,Carlo Caldwell,141
2022-09-25,Christian Knight,929
2022-09-25,Marina Nguyen,453
2022-09-25,Safa Lamb,767
2022-09-26,Elise Hodge,802
2022-09-26,Trinity Pena,624
2022-09-26,Brendan Copeland,315
2022-09-26,Myrtle Ali,851
2022-09-26,Carlo Caldwell,772
2022-09-26,Jared Carrillo,310
2022-09-26,Minnie Combs,981
2022-09-26,Abel Valdez,986
2022-09-26,Christian Knight,356
2022-09-26,Safa Lamb,669
2022-09-26,Stacey Myers,619
2022-09-26,Oakley Sosa,954
2022-09-26,Yasin Rowland,389
2022-09-26,Marina Nguyen,47
2022-09-26,Darren Zimmerman,396
2022-09-26,Leighton Austin,222
2022-09-26,Cecily Pham,497
2022-09-27,Leighton Austin,10
2022-09-27,Ismail Harmon,504
2022-09-27,Lorna Hodges,57
2022-09-27,Elise Hodge,545
2022-09-27,Ricardo Alvarez,930
2022-09-27,Minnie Combs,812
2022-09-27,Carlo Caldwell,787
2022-09-27,Safa Lamb,524
2022-09-27,Leo Alexander,279
2022-09-27,Lukas Pineda,495
2022-09-27,Oakley Sosa,949
2022-09-27,Abel Valdez,15
2022-09-27,Christian Knight,184
2022-09-27,Marina Nguyen,782
2022-09-27,Myrtle Ali,232
2022-09-27,Guy Kemp,73
2022-09-27,Jared Carrillo,683
2022-09-28,Lorna Hodges,911
2022-09-28,Leighton Austin,84
2022-09-28,Trinity Pena,575
2022-09-28,Guy Kemp,405
2022-09-28,Elise Hodge,161
2022-09-28,Darren Zimmerman,715
2022-09-28,Cecily Pham,12
2022-09-28,Minnie Combs,103
2022-09-28,Francesca Dotson,849
2022-09-28,Safa Lamb,6
2022-09-28,Marina Nguyen,668
2022-09-28,Stacey Myers,252
2022-09-28,Dan Shannon,256
2022-09-28,Abel Valdez,6
2022-09-28,Carlo Caldwell,394
2022-09-28,Allan Kaufman,389
2022-09-28,Jared Carrillo,337
2022-09-28,Ismail Harmon,874
2022-09-28,Mollie Frank,443
2022-09-28,Yasin Rowland,770
2022-09-28,Leo Alexander,607
2022-09-28,Myrtle Ali,890
2022-09-29,Ismail Harmon,260
2022-09-29,Elise Hodge,543
2022-09-29,Abel Valdez,38
2022-09-29,Hector Jacobs,454
2022-09-29,Darren Zimmerman,671
2022-09-29,Cecily Pham,564
2022-09-29,Francesca Dotson,818
2022-09-29,Theo Bonner,99
2022-09-29,Guy Kemp,207
2022-09-29,Jared Carrillo,387
2022-09-29,Carlo Caldwell,595
2022-09-29,Leo Alexander,740
2022-09-29,Safa Lamb,341
2022-09-29,Lukas Pineda,140
2022-09-29,Yasin Rowland,768
2022-09-29,Mollie Frank,176
2022-09-29,Trinity Pena,831
2022-09-30,Lorna Hodges,509
2022-09-30,Leighton Austin,371
2022-09-30,Lukas Pineda,707
2022-09-30,Leo Alexander,696
2022-09-30,Yasin Rowland,317
2022-09-30,Elise Hodge,97
2022-09-30,Stacey Myers,639
2022-09-30,Brendan Copeland,275
2022-09-30,Mollie Frank,314
2022-09-30,Abel Valdez,452
2022-09-30,Francesca Dotson,90
2022-09-30,Minnie Combs,588
2022-09-30,Cecily Pham,875
2022-09-30,Darren Zimmerman,201
2022-09-30,Ismail Harmon,861
2022-09-30,Trinity Pena,283
2022-09-30,Jared Carrillo,247
2022-09-30,Allan Kaufman,765
2022-09-30,Dan Shannon,983
2022-09-30,Myrtle Ali,981
2022-10-01,Ismail Harmon,849
2022-10-01,Darren Zimmerman,595
2022-10-01,Ricardo Alvarez,378
2022-10-01,Stacey Myers,582
2022-10-01,Abel Valdez,360
2022-10-01,Trinity Pena,562
2022-10-01,Jared Carrillo,520
2022-10-01,Marina Nguyen,214
2022-10-01,Lukas Pineda,809
2022-10-01,Safa Lamb,59
2022-10-01,Theo Bonner,647
2022-10-01,Brendan Copeland,84
2022-10-01,Elise Hodge,786
2022-10-01,Francesca Dotson,995
2022-10-01,Cecily Pham,502
2022-10-02,Dan Shannon,327
2022-10-02,Oakley Sosa,368
2022-10-02,Lucille OConnor,866
2022-10-02,Marina Nguyen,433
2022-10-02,Elise Hodge,505
2022-10-02,Mollie Frank,672
2022-10-02,Carlo Caldwell,534
2022-10-02,Guy Kemp,317
2022-10-02,Myrtle Ali,383
2022-10-02,Lukas Pineda,851
2022-10-02,Safa Lamb,657
2022-10-02,Yasin Rowland,941
2022-10-02,Trinity Pena,738
2022-10-02,Jared Carrillo,269
2022-10-02,Cecily Pham,515
2022-10-03,Dan Shannon,562
2022-10-03,Darren Zimmerman,410
2022-10-03,Allan Kaufman,813
2022-10-03,Lucille OConnor,660
2022-10-03,Minnie Combs,231
2022-10-03,Guy Kemp,620
2022-10-03,Cecily Pham,887
2022-10-03,Brendan Copeland,204
2022-10-03,Lorna Hodges,520
2022-10-03,Carlo Caldwell,119
2022-10-03,Stacey Myers,613
2022-10-03,Abel Valdez,814
2022-10-03,Myrtle Ali,429
2022-10-03,Safa Lamb,863
2022-10-03,Leo Alexander,272
2022-10-03,Hector Jacobs,890
2022-10-03,Ismail Harmon,493
2022-10-03,Elise Hodge,639
2022-10-04,Trinity Pena,107
2022-10-04,Yasin Rowland,984
2022-10-04,Oakley Sosa,3
2022-10-04,Allan Kaufman,829
2022-10-04,Darren Zimmerman,704
2022-10-04,Elise Hodge,814
2022-10-04,Minnie Combs,689
2022-10-04,Lorna Hodges,269
2022-10-04,Abel Valdez,808
2022-10-04,Leo Alexander,626
2022-10-04,Ismail Harmon,975
2022-10-04,Guy Kemp,433
2022-10-04,Ricardo Alvarez,961
2022-10-04,Theo Bonner,365
2022-10-04,Safa Lamb,721
2022-10-04,Dan Shannon,948
2022-10-05,Stacey Myers,778
2022-10-05,Darren Zimmerman,621
2022-10-05,Carlo Caldwell,253
2022-10-05,Allan Kaufman,807
2022-10-05,Guy Kemp,966
2022-10-05,Brendan Copeland,392
2022-10-05,Lukas Pineda,26
2022-10-05,Ricardo Alvarez,675
2022-10-05,Mollie Frank,703
2022-10-05,Myrtle Ali,221
2022-10-05,Ismail Harmon,631
2022-10-05,Lorna Hodges,82
2022-10-05,Hector Jacobs,855
2022-10-05,Yasin Rowland,46
2022-10-05,Dan Shannon,936
2022-10-05,Trinity Pena,990
2022-10-05,Theo Bonner,561
2022-10-05,Francesca Dotson,478
2022-10-05,Marina Nguyen,977
2022-10-06,Jared Carrillo,658
2022-10-06,Leighton Austin,893
2022-10-06,Lucille OConnor,115
2022-10-06,Yasin Rowland,442
2022-10-06,Stacey Myers,965
2022-10-06,Marina Nguyen,707
2022-10-06,Lukas Pineda,241
2022-10-06,Ricardo Alvarez,593
2022-10-06,Mollie Frank,565
2022-10-06,Myrtle Ali,460
2022-10-06,Oakley Sosa,165
2022-10-06,Trinity Pena,303
2022-10-06,Leo Alexander,313
2022-10-06,Darren Zimmerman,385
2022-10-06,Elise Hodge,477
2022-10-06,Minnie Combs,93
2022-10-06,Lorna Hodges,281
2022-10-07,Trinity Pena,441
2022-10-07,Mollie Frank,957
2022-10-07,Brendan Copeland,952
2022-10-07,Theo Bonner,48
2022-10-07,Leighton Austin,510
2022-10-07,Myrtle Ali,109
2022-10-07,Lukas Pineda,140
2022-10-07,Darren Zimmerman,422
2022-10-07,Safa Lamb,262
2022-10-07,Lucille OConnor,237
2022-10-07,Oakley Sosa,135
2022-10-07,Elise Hodge,685
2022-10-08,Safa Lamb,745
2022-10-08,Stacey Myers,36
2022-10-08,Leighton Austin,329
2022-10-08,Minnie Combs,419
2022-10-08,Jared Carrillo,414
2022-10-08,Leo Alexander,592
2022-10-08,Theo Bonner,722
2022-10-08,Myrtle Ali,481
2022-10-08,Oakley Sosa,828
2022-10-08,Yasin Rowland,313
2022-10-08,Allan Kaufman,649
2022-10-08,Francesca Dotson,352
2022-10-08,Darren Zimmerman,384
2022-10-08,Elise Hodge,943
2022-10-08,Lorna Hodges,927
2022-10-08,Ricardo Alvarez,925
2022-10-08,Guy Kemp,902
2022-10-08,Lukas Pineda,782
2022-10-08,Trinity Pena,449
2022-10-08,Abel Valdez,232
2022-10-08,Ismail Harmon,807
2022-10-08,Hector Jacobs,841
2022-10-09,Guy Kemp,275
2022-10-09,Carlo Caldwell,871
2022-10-09,Lucille OConnor,220
2022-10-09,Allan Kaufman,899
2022-10-09,Minnie Combs,345
2022-10-09,Darren Zimmerman,573
2022-10-09,Trinity Pena,663
2022-10-09,Mollie Frank,619
2022-10-09,Abel Valdez,106
2022-10-09,Lukas Pineda,528
2022-10-09,Ismail Harmon,371
2022-10-09,Marina Nguyen,773
2022-10-09,Dan Shannon,13
2022-10-09,Lorna Hodges,52
2022-10-09,Stacey Myers,923
2022-10-10,Darren Zimmerman,649
2022-10-10,Leighton Austin,708
2022-10-10,Oakley Sosa,254
2022-10-10,Minnie Combs,71
2022-10-10,Trinity Pena,859
2022-10-10,Lukas Pineda,93
2022-10-10,Yasin Rowland,308
2022-10-10,Allan Kaufman,7
2022-10-10,Carlo Caldwell,605
2022-10-10,Stacey Myers,998
2022-10-10,Lorna Hodges,636
2022-10-10,Dan Shannon,506
2022-10-10,Francesca Dotson,340
2022-10-10,Guy Kemp,548
2022-10-11,Elise Hodge,703
2022-10-11,Francesca Dotson,107
2022-10-11,Ricardo Alvarez,981
2022-10-11,Guy Kemp,468
2022-10-11,Mollie Frank,3
2022-10-11,Stacey Myers,233
2022-10-11,Carlo Caldwell,232
2022-10-11,Lorna Hodges,619
2022-10-11,Brendan Copeland,140
2022-10-11,Abel Valdez,767
2022-10-11,Lukas Pineda,946
2022-10-11,Leo Alexander,25
2022-10-11,Jared Carrillo,461
2022-10-11,Christian Knight,136
2022-10-11,Minnie Combs,993
2022-10-11,Allan Kaufman,534
2022-10-11,Lucille OConnor,482
2022-10-11,Darren Zimmerman,679
2022-10-11,Safa Lamb,982
2022-10-11,Myrtle Ali,795
2022-10-11,Theo Bonner,262
2022-10-12,Oakley Sosa,821
2022-10-12,Mollie Frank,44
2022-10-12,Dan Shannon,539
2022-10-12,Safa Lamb,590
2022-10-12,Stacey Myers,401
2022-10-12,Myrtle Ali,676
2022-10-12,Hector Jacobs,211
2022-10-12,Leighton Austin,904
2022-10-12,Brendan Copeland,60
2022-10-12,Leo Alexander,802
2022-10-12,Elise Hodge,548
2022-10-12,Yasin Rowland,355
2022-10-13,Jared Carrillo,310
2022-10-13,Ricardo Alvarez,372
2022-10-13,Dan Shannon,126
2022-10-13,Allan Kaufman,427
2022-10-13,Leighton Austin,906
2022-10-13,Safa Lamb,206
2022-10-13,Oakley Sosa,50
2022-10-13,Theo Bonner,21
2022-10-13,Lukas Pineda,698
2022-10-13,Minnie Combs,681
2022-10-13,Christian Knight,475
2022-10-13,Lucille OConnor,556
2022-10-13,Yasin Rowland,223
2022-10-13,Marina Nguyen,228
2022-10-13,Mollie Frank,596
2022-10-13,Ismail Harmon,936
2022-10-13,Brendan Copeland,886
2022-10-13,Trinity Pena,367
2022-10-13,Carlo Caldwell,63
2022-10-13,Cecily Pham,884
2022-10-13,Hector Jacobs,269
2022-10-14,Oakley Sosa,273
2022-10-14,Brendan Copeland,260
2022-10-14,Leo Alexander,140
2022-10-14,Darren Zimmerman,484
2022-10-14,Lorna Hodges,265
2022-10-14,Myrtle Ali,763
2022-10-14,Francesca Dotson,831
2022-10-14,Christian Knight,225
2022-10-14,Marina Nguyen,421
2022-10-14,Hector Jacobs,684
2022-10-14,Abel Valdez,991
2022-10-14,Theo Bonner,442
2022-10-14,Leighton Austin,120
2022-10-15,Leo Alexander,950
2022-10-15,Christian Knight,292
2022-10-15,Darren Zimmerman,65
2022-10-15,Theo Bonner,188
2022-10-15,Brendan Copeland,361
2022-10-15,Elise Hodge,509
2022-10-15,Dan Shannon,547
2022-10-15,Yasin Rowland,449
2022-10-15,Abel Valdez,181
2022-10-15,Stacey Myers,826
2022-10-15,Ricardo Alvarez,960
2022-10-15,Jared Carrillo,337
2022-10-16,Hector Jacobs,124
2022-10-16,Ismail Harmon,519
2022-10-16,Abel Valdez,619
2022-10-16,Lorna Hodges,210
2022-10-16,Safa Lamb,708
2022-10-16,Lucille OConnor,611
2022-10-16,Brendan Copeland,944
2022-10-16,Marina Nguyen,129
2022-10-16,Oakley Sosa,631
2022-10-16,Francesca Dotson,302
2022-10-16,Jared Carrillo,922
2022-10-16,Cecily Pham,725
2022-10-16,Myrtle Ali,132
2022-10-16,Leo Alexander,672
2022-10-16,Ricardo Alvarez,408
2022-10-17,Trinity Pena,534
2022-10-17,Darren Zimmerman,854
2022-10-17,Lucille OConnor,132
2022-10-17,Dan Shannon,796
2022-10-17,Lukas Pineda,5
2022-10-17,Ricardo Alvarez,982
2022-10-17,Brendan Copeland,358
2022-10-17,Ismail Harmon,338
2022-10-17,Francesca Dotson,43
2022-10-17,Marina Nguyen,838
2022-10-17,Hector Jacobs,678
2022-10-17,Abel Valdez,329
2022-10-17,Myrtle Ali,60
2022-10-18,Oakley Sosa,118
2022-10-18,Trinity Pena,770
2022-10-18,Brendan Copeland,796
2022-10-18,Guy Kemp,814
2022-10-18,Yasin Rowland,895
2022-10-18,Elise Hodge,613
2022-10-18,Ismail Harmon,282
2022-10-18,Hector Jacobs,718
2022-10-18,Lorna Hodges,360
2022-10-18,Christian Knight,410
2022-10-18,Myrtle Ali,836
2022-10-18,Safa Lamb,959
2022-10-18,Dan Shannon,654
2022-10-18,Lukas Pineda,928
2022-10-18,Jared Carrillo,301
2022-10-18,Lucille OConnor,628
2022-10-18,Ricardo Alvarez,922
2022-10-19,Mollie Frank,167
2022-10-19,Safa Lamb,949
2022-10-19,Myrtle Ali,418
2022-10-19,Stacey Myers,289
2022-10-19,Marina Nguyen,998
2022-10-19,Trinity Pena,880
2022-10-19,Leo Alexander,5
2022-10-19,Carlo Caldwell,671
2022-10-19,Dan Shannon,719
2022-10-19,Allan Kaufman,829
2022-10-19,Christian Knight,416
2022-10-19,Abel Valdez,992
2022-10-19,Leighton Austin,57
2022-10-19,Francesca Dotson,878
2022-10-19,Cecily Pham,255
2022-10-19,Hector Jacobs,959
2022-10-19,Guy Kemp,102
2022-10-20,Myrtle Ali,346
2022-10-20,Brendan Copeland,700
2022-10-20,Carlo Caldwell,160
2022-10-20,Leighton Austin,299
2022-10-20,Oakley Sosa,827
2022-10-20,Cecily Pham,834
2022-10-20,Lukas Pineda,270
